#'chr'	'start'	'end'	'GSM1402790_cit0min_merged.norm.bigWig'
chr17	26721660	26733230	1.953467534
chr17	26721660	26733230	1.953467534
chr17	26731333	26733230	2.2630631
chr17	26800663	26821123	2.129245924
chr17	26800663	26824798	2.143925671
chr17	26800663	26824798	2.143925671
chr17	26800663	26824798	2.143925671
chr17	26800663	26824798	2.143925671
chr17	26833277	26865175	2.02154578
chr17	26850958	26865175	2.189419112
chr17	26873724	26879646	1.845067709
chr17	26873724	26879646	1.845067709
chr17	26880405	26884305	1.685123966
chr17	26880405	26898496	1.776556514
chr17	26880405	26898887	1.780308873
chr17	26880405	26898887	1.780308873
chr17	26900132	26903951	1.649999996
chr17	26904582	26926056	1.983451974
chr17	26907026	26941211	2.023705028
chr17	26926150	26944395	1.990250164
chr17	26930487	26941211	1.868443443
chr17	26934981	26941211	1.872398852
chr17	26938561	26941211	2.461363684
chr17	26941457	26972177	1.890446501
chr17	26966078	26972177	2.230434822
chr17	26966592	26972177	2.230434822
chr17	26975373	26989190	1.967694233
chr17	26975373	26989207	1.969667215
chr17	26987505	26989190	3.278172658
chr17	26989301	27029249	2.001369623
chr17	26989301	27029249	2.001369623
chr17	27015687	27018867	2.496703275
chr17	27030533	27034467	2.150000036
chr17	27030533	27038104	2.308465656
chr17	27030533	27038104	2.308465656
chr17	27030533	27038872	2.308465656
chr17	27041298	27044908	2.148421083
chr17	27041298	27044908	2.148421083
chr17	27041298	27045286	1.997479011
chr17	27041298	27045286	1.997479011
chr17	27041298	27045286	1.997479011
chr17	27041298	27045286	1.997479011
chr17	27041298	27045286	1.997479011
chr17	27041298	27045286	1.997479011
chr17	27043010	27044908	2.401408499
chr17	27046999	27051374	2.254626906
chr17	27047308	27051374	2.222267244
chr17	27047567	27047634	nan
chr17	27049599	27049671	nan
chr17	27050446	27050509	nan
chr17	27050698	27050772	nan
chr17	27051365	27053230	2.065413563
chr17	27051365	27053949	1.936363655
chr17	27055831	27069784	1.872516515
chr17	27071022	27076662	2.165986428
chr17	27071022	27077976	2.118965548
chr17	27082995	27139453	1.866765847
chr17	27082995	27169841	1.871357127
chr17	27082995	27169841	1.871357127
chr17	27084401	27169841	1.86611422
chr17	27182042	27184171	1.670491801
chr17	27182042	27188072	1.618592958
chr17	27182042	27188072	1.618592958
chr17	27184756	27188072	1.561538451
chr17	27188386	27188458	nan
chr17	27188388	27188456	nan
chr17	27188550	27188636	1.399999976
chr17	27188672	27188748	nan
chr17	27206356	27224715	2.095480315
chr17	27224798	27229975	2.393433396
chr17	27224798	27230089	2.311359722
chr17	27224798	27230089	2.311359722
chr17	27224849	27225789	3.332850232
chr17	27232270	27277289	1.97489613
chr17	27232270	27278508	1.977774035
chr17	27236235	27252690	1.949771502
chr17	27236235	27278508	1.979400366
chr17	27239161	27278508	1.942882398
chr17	27239499	27278508	1.940981703
chr17	27252838	27278508	1.95751899
chr17	27253292	27271766	1.907245984
chr17	27281946	27309057	2.207901968
chr17	27281946	27333081	2.04845514
chr17	27281946	27333081	2.04845514
chr17	27281946	27333458	2.049401101
chr17	27290964	27333081	2.044565294
chr17	27369917	27384236	1.890560009
chr17	27400527	27448741	1.978937149
chr17	27400527	27467404	1.93383288
chr17	27400527	27503770	1.935986817
chr17	27400527	27507407	1.936755418
chr17	27400527	27507407	1.936755418
chr17	27400538	27402627	2.31652897
chr17	27421953	27467404	1.853144675
chr17	27573874	27581502	2.24318186
chr17	27582853	27621166	2.036117142
chr17	27582853	27621166	2.036117142
chr17	27717679	27717748	nan
chr17	27717942	27878921	2.063658275
chr17	27717942	27878921	2.063658275
chr17	27807088	27842015	1.952358257
chr17	27887688	27894042	1.897082242
chr17	27895738	27900175	1.587499991
chr17	27900486	27916610	2.186178063
chr17	27900486	27916610	2.186178063
chr17	27900486	27916610	2.186178063
chr17	27916800	27941779	1.954932929
chr17	27920526	27941779	1.924121691
chr17	27920526	27941779	1.924121691
chr17	27941773	27945650	1.919956632
chr17	27941773	27948441	2.000419016
chr17	27941780	27945135	1.98038743
chr17	27941780	27945135	1.98038743
chr17	27952964	28257018	1.983267448
chr17	27952964	28257018	1.983267448
chr17	27968628	27968720	nan
chr17	27974711	28257018	1.983824476
chr17	28000929	28088408	2.048599089
chr17	28000929	28257018	1.981897568
chr17	28002847	28257018	1.981048107
chr17	28210023	28210127	nan
chr17	28256873	28383174	1.920112947
chr17	28256873	28401643	1.910437096
chr17	28256873	28401643	1.910437096
chr17	28268622	28401643	1.883853368
chr17	28268622	28435470	1.939619264
chr17	28295808	28435470	1.924946675
chr17	28295808	28435470	1.924946675
chr17	28443824	28513493	1.920108228
chr17	28443824	28513493	1.920108228
chr17	28443824	28513493	1.920108228
chr17	28443824	28513493	1.920108228
chr17	28444096	28444190	1.399999976
chr17	28444103	28444178	1.399999976
chr17	28483266	28513493	1.88647509
chr17	28521336	28538442	1.996144988
chr17	28521336	28562986	1.995850714
chr17	28575212	28619184	1.940871935
chr17	28575212	28619184	1.940871935
chr17	28615088	28615195	nan
chr17	28643365	28661065	2.153243526
chr17	28643365	28661065	2.153243526
chr17	28687480	28687584	nan
chr17	28705941	28796675	2.008471672
chr17	28707495	28796675	2.00667093
chr17	28707495	28796675	2.00667093
chr17	28804425	28812280	1.816037745
chr17	28804425	28853832	1.991206382
chr17	28804425	28853832	1.991206382
chr17	28804425	28853832	1.991206382
chr17	28882883	28882913	nan
chr17	28886041	28890509	1.399999976
chr17	28886041	28890509	1.399999976
chr17	28886586	28886627	nan
chr17	28887107	28887136	nan
chr17	28903482	28964484	1.592988324
chr17	28935447	28964484	1.399999936
chr17	28935447	28964484	1.399999936
chr17	28935447	28992716	1.762764272
chr17	28951335	28953825	nan
chr17	29036625	29097068	2.451250358
chr17	29058723	29085353	2.46268193
chr17	29061080	29097068	2.514307405
chr17	29109701	29151778	1.857161862
chr17	29109701	29151778	1.857161862
chr17	29159022	29222295	1.897851769
chr17	29161165	29196729	1.707981899
chr17	29226000	29233286	2.285776531
chr17	29226000	29233286	2.285776531
chr17	29226453	29233286	2.352106133
chr17	29231028	29233286	2.734560985
chr17	29248753	29286211	2.234595964
chr17	29248753	29286211	2.234595964
chr17	29248753	29286211	2.234595964
chr17	29248753	29286211	2.234595964
chr17	29297955	29326929	2.017180145
chr17	29297955	29326929	2.017180145
chr17	29297955	29326929	2.017180145
chr17	29297955	29326929	2.017180145
chr17	29302352	29303017	nan
chr17	29351202	29351444	nan
chr17	29421367	29421443	2.900000095
chr17	29421944	29546377	1.929231766
chr17	29421944	29549782	1.937962751
chr17	29421944	29704695	1.985307764
chr17	29421944	29704695	1.985307764
chr17	29483000	29579822	2.179693033
chr17	29552100	29658922	2.047714954
chr17	29592246	29704695	1.95428803
chr17	29621667	29624380	1.900000016
chr17	29622026	29623349	nan
chr17	29630787	29641130	1.864179117
chr17	29630787	29641130	1.864179117
chr17	29631280	29632627	2.900000095
chr17	29643427	29648767	2.101021929
chr17	29643427	29648767	2.101021929
chr17	29645320	29646031	2.504395668
chr17	29664836	29687721	2.032416827
chr17	29664836	29708905	2.04926022
chr17	29702592	29704687	1.726086959
chr17	29718641	29865232	1.87012875
chr17	29815075	29865232	1.947927925
chr17	29861900	29861989	nan
chr17	29877092	29877164	1.399999976
chr17	29877092	29877164	1.399999976
chr17	29887014	29887102	nan
chr17	29890786	29890913	nan
chr17	29902287	29902377	nan
chr17	29902429	29902540	1.399999976
chr17	29902442	29902532	1.399999976
chr17	30178883	30186326	1.864912294
chr17	30178883	30186326	1.864912294
chr17	30190189	30215240	2.130512268
chr17	30190189	30228729	2.20230073
chr17	30207199	30228729	2.175245982
chr17	30264043	30328057	1.949442862
chr17	30264043	30328057	1.949442862
chr17	30318433	30318456	nan
chr17	30335036	30380519	1.597562945
chr17	30348154	30380519	1.581594764
chr17	30348154	30380519	1.581594764
chr17	30348411	30374920	1.579254447
chr17	30348411	30374920	1.579254447
chr17	30348411	30374920	1.579254447
chr17	30367354	30369851	nan
chr17	30469472	30536757	1.912597552
chr17	30469472	30552746	1.939208325
chr17	30469472	30552746	1.939208325
chr17	30469472	30552746	1.939208325
chr17	30469472	30552746	1.939208325
chr17	30469472	30552746	1.939208325
chr17	30469472	30552746	1.939208325
chr17	30469472	30552746	1.939208325
chr17	30469472	30552746	1.939208325
chr17	30477386	30478590	nan
chr17	30593194	30651680	1.710043131
chr17	30593194	30651680	1.710043131
chr17	30593194	30651680	1.710043131
chr17	30593194	30651680	1.710043131
chr17	30594822	30651680	1.711456079
chr17	30655459	30669228	2.408126953
chr17	30677127	30677221	1.399999976
chr17	30677156	30697468	1.76869448
chr17	30677156	30697468	1.76869448
chr17	30677156	30697468	1.76869448
chr17	30677156	30697468	1.76869448
chr17	30677156	30707975	1.83382091
chr17	30687616	30707975	1.830770629
chr17	30771480	30804847	2.051690789
chr17	30771480	30810337	2.001523846
chr17	30771480	30810337	2.001523846
chr17	30814104	30818271	1.6433414
chr17	30814637	30815558	1.770129876
chr17	30814638	30815562	1.770129876
chr17	30814813	30816538	1.627999994
chr17	30819627	31203902	1.930985458
chr17	30921220	31203902	1.935848564
chr17	31086829	31203902	1.946324372
chr17	31254927	31268667	1.534933824
chr17	31254927	31268667	1.534933824
chr17	31318881	31324892	1.7
chr17	31319868	31324892	2.150000036
chr17	31340105	31620006	1.917035031
chr17	31340105	32483825	1.950866121
chr17	31856805	31860779	1.722869957
chr17	31890356	31899364	2.133333365
chr17	32496394	32510651	1.998035497
chr17	32582295	32584220	2.366666714
chr17	32597234	32599261	2.853333418
chr17	32597234	32599261	2.853333418
chr17	32612686	32615199	2.393565721
chr17	32646065	32648421	1.399999976
chr17	32683470	32685629	1.578977263
chr17	32687398	32690252	2.50000005
chr17	32901141	32906388	1.726530614
chr17	32907767	32966337	1.789025591
chr17	33254877	33288528	1.927517238
chr17	33254877	33288528	1.927517238
chr17	33254877	33288528	1.927517238
chr17	33288548	33290205	1.961290343
chr17	33307516	33316899	1.756157639
chr17	33307516	33330191	1.921718438
chr17	33307516	33332088	1.932028874
chr17	33307548	33321450	1.818723829
chr17	33336130	33353580	1.974141997
chr17	33336130	33390759	2.139810787
chr17	33336130	33396546	2.136116283
chr17	33336130	33416348	2.07312814
chr17	33336130	33416348	2.07312814
chr17	33336130	33448541	2.060521653
chr17	33426810	33433500	2.061538483
chr17	33426810	33446888	2.056295439
chr17	33426810	33446888	2.056295439
chr17	33426810	33446888	2.056295439
chr17	33426810	33446888	2.056295439
chr17	33426810	33446888	2.056295439
chr17	33426810	33446888	2.056295439
chr17	33426810	33446888	2.056295439
chr17	33431871	33448541	2.00916939
chr17	33433404	33446191	2.067504326
chr17	33433404	33446191	2.067504326
chr17	33433404	33446191	2.067504326
chr17	33433404	33446191	2.067504326
chr17	33448630	33457751	2.067123302
chr17	33458367	33469322	1.976437348
chr17	33458367	33469322	1.976437348
chr17	33474835	33516364	3.01030578
chr17	33474835	33516364	3.01030578
chr17	33474835	33516364	3.01030578
chr17	33475282	33516364	3.042724064
chr17	33519538	33521412	nan
chr17	33570085	33586839	2.290911984
chr17	33570085	33594761	2.17669141
chr17	33570085	33594761	2.17669141
chr17	33677328	33700720	1.894937159
chr17	33677328	33700720	1.894937159
chr17	33677328	33700720	1.894937159
chr17	33677328	33700720	1.894937159
chr17	33677328	33700720	1.894937159
chr17	33738080	33759543	1.784930251
chr17	33738080	33760173	1.779813607
chr17	33738080	33760173	1.779813607
chr17	33762114	33773029	2.389167888
chr17	33762114	33774433	2.353739906
chr17	33762114	33775856	2.326442401
chr17	33762114	33775856	2.326442401
chr17	33762114	33775856	2.326442401
chr17	33801941	33814758	2.107517717
chr17	33801941	33864715	1.84517392
chr17	33818381	33818403	nan
chr17	33875143	33885110	1.84000001
chr17	33900675	33900772	nan
chr17	33901813	33905656	1.682178216
chr17	33914281	34053436	1.923065283
chr17	33914281	34053436	1.923065283
chr17	33914281	34053436	1.923065283
chr17	33914281	34053436	1.923065283
chr17	33914533	34053436	1.92278671
chr17	33914572	34053436	1.922743497
chr17	33948313	34053436	1.880107455
chr17	34058678	34070540	1.818018085
chr17	34071529	34079897	2.242990695
chr17	34083268	34122640	1.825061376
chr17	34087915	34092098	1.601720422
chr17	34092875	34122640	1.915849898
chr17	34093215	34122640	1.923047752
chr17	34105508	34122640	1.932617613
chr17	34136458	34174246	1.785539415
chr17	34136458	34174246	1.785539415
chr17	34136485	34138588	1.814285721
chr17	34136487	34171372	1.77518646
chr17	34181959	34195895	2.119164516
chr17	34181959	34195895	2.119164516
chr17	34181959	34195895	2.119164516
chr17	34181959	34195895	2.119164516
chr17	34183176	34195895	2.144350414
chr17	34198495	34207377	1.725995316
chr17	34242761	34242791	nan
chr17	34245084	34257303	1.621285789
chr17	34245084	34257303	1.621285789
chr17	34245084	34257303	1.621285789
chr17	34245084	34257303	1.621285789
chr17	34245084	34257303	1.621285789
chr17	34245084	34257780	1.623669206
chr17	34245084	34257780	1.623669206
chr17	34245084	34257780	1.623669206
chr17	34245084	34257780	1.623669206
chr17	34245084	34257780	1.623669206
chr17	34245084	34257780	1.623669206
chr17	34249481	34257303	1.775000006
chr17	34249481	34257303	1.775000006
chr17	34249481	34257780	1.7
chr17	34261522	34266560	2.000847479
chr17	34261522	34270703	1.916956538
chr17	34303534	34308523	1.67230769
chr17	34303534	34308523	1.67230769
chr17	34310691	34313764	1.399999976
chr17	34310691	34313764	1.399999976
chr17	34310691	34313764	1.399999976
chr17	34310691	34329084	1.8869881
chr17	34310691	34329084	1.8869881
chr17	34312625	34317306	1.399999976
chr17	34324617	34329084	2.176978455
chr17	34340096	34345005	2.325000048
chr17	34340096	34345005	2.325000048
chr17	34391642	34398841	2.159055153
chr17	34415602	34417506	1.399999976
chr17	34431219	34433014	nan
chr17	34431219	34433014	nan
chr17	34493060	34503988	nan
chr17	34496554	34496597	nan
chr17	34497536	34497567	nan
chr17	34497545	34497574	nan
chr17	34498252	34498289	nan
chr17	34499312	34499341	nan
chr17	34499617	34499646	nan
chr17	34499866	34499925	nan
chr17	34501105	34501138	nan
chr17	34522267	34524142	nan
chr17	34522267	34524156	nan
chr17	34538467	34540274	nan
chr17	34538467	34540280	nan
chr17	34538467	34540280	nan
chr17	34538467	34540280	nan
chr17	34538467	34540280	nan
chr17	34575459	34577063	nan
chr17	34578079	34578960	nan
chr17	34581084	34592032	nan
chr17	34581084	34807272	1.399999936
chr17	34581084	34808103	1.399999936
chr17	34581084	34808103	1.399999936
chr17	34584598	34584641	nan
chr17	34585580	34585611	nan
chr17	34585589	34585618	nan
chr17	34587356	34587385	nan
chr17	34587661	34587690	nan
chr17	34587910	34587969	nan
chr17	34589150	34589183	nan
chr17	34591424	34591451	nan
chr17	34610748	34611354	nan
chr17	34623841	34625716	nan
chr17	34623841	34625730	nan
chr17	34640033	34641840	nan
chr17	34640033	34641840	nan
chr17	34640033	34641846	nan
chr17	34640033	34641846	nan
chr17	34745935	34756219	nan
chr17	34745935	34757050	nan
chr17	34745935	34757050	nan
chr17	34745935	34757050	nan
chr17	34745935	34806015	nan
chr17	34749618	34749661	nan
chr17	34750597	34750628	nan
chr17	34750606	34750635	nan
chr17	34752369	34752398	nan
chr17	34752674	34752703	nan
chr17	34752923	34752982	nan
chr17	34754162	34754195	nan
chr17	34791544	34793149	nan
chr17	34794165	34795046	nan
chr17	34797174	34808103	nan
chr17	34800669	34800712	nan
chr17	34801648	34801679	nan
chr17	34801657	34801686	nan
chr17	34803420	34803450	nan
chr17	34803725	34803754	nan
chr17	34803974	34804033	nan
chr17	34805213	34805246	nan
chr17	34842472	34848953	1.927559071
chr17	34842472	34851662	1.956771564
chr17	34842472	34851662	1.956771564
chr17	34842472	34855154	2.131256924
chr17	34851598	34891039	2.126561598
chr17	34851598	34891305	2.135515804
chr17	34851598	34891305	2.135515804
chr17	34855531	34857608	1.399999976
chr17	34862294	34891039	2.171753206
chr17	34868716	34891039	2.165389838
chr17	34868716	34891305	2.178281553
chr17	34890846	34895150	2.747417877
chr17	34891402	34895150	3.275912461
chr17	34892950	34894465	5.800000191
chr17	34900736	34942572	1.896223655
chr17	34900736	34946276	1.915751766
chr17	34933096	34942628	1.431914872
chr17	34948225	34957233	2.339019211
chr17	34958024	34965407	2.039837423
chr17	34958390	34965407	2.194949532
chr17	35038648	35038961	nan
chr17	35289408	35293921	2.463311748
chr17	35294771	35301915	2.652442217
chr17	35295756	35298691	3.482000079
chr17	35306174	35414171	2.088811182
chr17	35391041	35391110	nan
chr17	35441926	35479716	1.802050406
chr17	35441926	35518964	1.856251132
chr17	35441926	35562786	1.886308844
chr17	35441926	35656692	1.997526386
chr17	35441926	35656692	1.997526386
chr17	35441926	35716059	1.977095854
chr17	35441926	35766902	2.002461614
chr17	35441926	35766902	2.002461614
chr17	35578438	35716059	2.031749836
